,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
767,1.098389434,5.409663395,4.803221132,19.83543245,16.59033661,10.81932679,3.704831697,0.180679839,5.409663395,1.803221132,2.803221132,0.774597359,21.52415849,2.803221132,0.601073711,20.01610566,1.098389434,2.803221132,0.774597359,35.42129582,8.835288628,2759.186332,0.104189515,44.7048317,0.113228256,153.2881295,312.568545,0.774597359,5.409663395,5.409663395,19.81932679,0.097717502,26.60644226,18.09838943,76.94992754,50.81932679,37.7048317,0.646291313,39.85153811,1
207,15,4,42,0,16,6,3,0.066666667,4,1,2,0.666666667,46,1,0,45,4,1,0.333333333,35.32264644,33.34057971,39264.45087,0.39255917,129,0.02999348,2181.358382,1177.677509,0.333333333,3,3,45,0.039473684,107,22,345,215,76,0.262295067,45,0
353,0,0,0,0,8,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,19.73917944,3.666666667,265.3823014,0.024125664,16,0.272727273,14.74346119,72.3769913,1,0,0,2,0.083333333,8,8,12,11,12,0.666666687,4,0
566,4,0,3,21,10,0,1,0.032258065,0,0,1,1,2,1,0,31,2,1,1,33.06731388,10.95495495,3968.442665,0.120750311,48,0.091282895,220.469037,362.2509341,1,0,0,3,0.022222222,32,16,111,76,45,0.5,52,0
303,0,0,0,1,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,24.21438643,3.3,263.6946682,0.026635825,17,0.303030303,14.64970379,79.90747521,1,0,0,2,0.25,9,8,15,11,4,0.200000003,5,0
326,8,12,7,12,6,14,6,0.181818182,12,1,1,0.166666667,40,1,0,33,4,1,0.166666667,34.86238429,12.65217391,5580.683485,0.147028316,56,0.079037801,310.0379714,441.084949,0.166666667,7,7,37,0.127659574,36,20,138,97,47,0.352941185,45,0
725,4.424826918,6.849653836,15.33654805,0,0.39379327,6.849653836,4.031033648,0.187351071,6.849653836,1,1.60620673,0.59586218,24.76137497,2.818620189,0.363724038,18.88068748,1,3.424826918,0.898965545,36.94549387,11.76359713,5112.791172,0.144873323,53.57517308,0.085008047,284.043954,434.6199667,0.79793109,3.424826918,3.424826918,22.73034132,0.149369436,34.96896635,18.60620673,165.4248269,111.9117211,23.69930767,0.032816107,18.88068748,1
439,3,8,5,0,0,10,4,0.222222222,8,1,2,0.5,27,1,0,18,2,2,0.5,33.81087533,8.235294118,2293.055905,0.092814168,39,0.121428571,127.3919947,278.4425027,0.25,5,5,25,0.19047619,25,14,85,56,21,0,18,0
367,4,22,31,0,23,36,12,0.171428571,22,1,1,0.083333333,75,1,0,70,5,3,0.25,37.83332957,16.17204301,9894.738909,0.203947411,69,0.061835106,549.7077171,611.842233,0.083333333,18,18,71,0.12371134,48,21,279,188,97,0.247311831,70,0
676,11.26840699,10.16176989,4.136017739,30.70221237,0.459557527,13.56619463,5.080884947,0.188157683,9.24265484,1,1.459557527,0.319852509,33.72796452,2.080884947,0.216176989,26.86398226,2.459557527,1,0.204963127,39.80025124,8.643720146,2973.83525,0.114677771,43.45955753,0.115691389,165.2130695,344.0333115,0.385110618,6.783097314,6.783097314,31.1066371,0.140174389,24.08088495,19.37867258,143.0221237,102.1323893,38.59194678,0.539982687,57.56619463,1
891,17.39474256,9.966374587,22.32749173,2.076013228,6.369879547,9.663745866,6.20175248,0.257733845,9.663745866,0.966374587,1.966374587,0.32492698,34.73099669,3.89912376,0.579824752,24.03362541,1.033625413,3.89912376,0.647051843,35.61250027,11.85898079,4999.939773,0.140618223,52.03362541,0.08437699,277.7744319,421.8546684,0.647051843,4.831872933,4.831872933,30.63012045,0.130404084,33.03362541,19,161.9400874,116.0161006,47.79824752,0.240630553,26.10963864,1
11,3,6,11,0,0,10,3,0.15,6,1,2,0.666666667,22,1,0,20,2,3,1,30.76376379,11.17241379,3840.020057,0.1145685,47,0.089506173,213.3344476,343.7054989,0.333333333,5,5,21,0.130434783,27,20,87,72,23,0,20,0
438,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,29.31347637,3.818181818,427.3468787,0.037308061,22,0.261904762,23.74149326,111.9241825,1,0,0,2,0.2,14,8,22,12,5,0,5,0
558,0,2,5,6,12,2,1,0.083333333,2,1,1,1,9,1,0,12,2,1,1,33.58045867,9.190140845,2836.161507,0.102869715,45,0.108812261,157.5645281,308.6091448,1,1,1,10,0.041666667,29,16,71,45,24,0.600000024,18,0
379,0,0,2,1,0,0,1,0.142857143,0,0,1,1,3,1,0,7,2,1,1,21.92438412,5.47826087,657.9801933,0.040035832,22,0.182539683,36.55445519,120.1074956,1,0,0,4,0.142857143,12,10,23,21,7,0.125,8,0
208,19,10,56,0,0,12,5,0.084745763,10,1,1,0.2,61,1,0,59,2,1,0.2,35.29469065,38.83146067,53220.24066,0.456848131,144,0.025752315,2956.680036,1370.544392,0.2,6,6,61,0.064102564,120,24,445,288,78,0,59,0
642,0.011358292,8.993689838,3.02019252,6.037860974,12.98359358,7.99495187,6.99495187,0.269080296,5.997475935,1,1.998737968,0.285774383,28.99242781,1,0,25.99242781,2,1.998737968,0.285774383,36.79941135,10.79749642,4290.269774,0.132446734,54,0.092614153,238.3483208,397.3402024,0.14309753,3.997475935,3.997475935,26.99368984,0.179391215,29.00883423,24.99116577,94.06310162,70.01766845,38.98737968,0.422500675,32.03028878,1
675,3.693241928,5.306758072,6.306758072,9.147306506,0.326689518,4.653379036,2.653379036,0.138611092,4.653379036,1,1.326689518,0.5,19.28682663,1,0,18.63344759,2.326689518,1.673310482,0.754982861,34.55357513,9.052736625,2817.911605,0.103953322,43.32668952,0.11058661,156.5506447,311.8599651,0.41832762,2.326689518,2.326689518,18.96013711,0.115658297,25.01993145,18.30675807,87.04764928,63.43413313,22.65337904,0.185764636,27.7807541,1
715,0,0,2,0,0,0,1,0.166666667,0,0,1,1,3,1,0,6,3,1,1,35.96948842,4.864864865,851.2866507,0.0583289,30,0.205555556,47.29370282,174.9867004,1,0,0,4,0.166666667,18,12,37,20,6,0,6,1
193,15,6,46,2,10,12,3,0.057692308,6,2,1,0.333333333,54,1,0,52,2,1,0.333333333,32.49457776,45.53571429,67377.54843,0.49322127,159,0.021960784,3743.197135,1479.663809,0.333333333,6,6,53,0.038961039,135,24,378,255,77,0.1875,54,0
362,2,6,7,1,16,8,3,0.166666667,6,1,2,0.666666667,19,1,0,18,2,2,0.666666667,28.81646655,11.66,3917.76,0.112,48,0.085763293,217.6533333,336,0.333333333,4,4,18,0.083333333,33,15,75,53,36,0.485714287,19,0
525,0,8,5,0,10,8,4,0.235294118,8,1,1,0.25,23,2,0.333333333,17,1,1,0.25,33.96386572,7.777777778,2054.604223,0.088054467,37,0.128571429,114.144679,264.1634,0.5,4,4,21,0.148148148,21,16,81,60,27,0.370370358,17,0
822,3,8,5,2,0,10,4,0.222222222,8,1,2,0.5,27,1,0,18,2,2,0.5,33.81087533,8.235294118,2293.055905,0.092814168,39,0.121428571,127.3919947,278.4425027,0.25,5,5,25,0.19047619,25,14,85,56,21,0.100000001,20,1
244,0,10,7,0,12,12,7,0.291666667,8,1,4,0.571428571,31,4,0.5,24,1,4,0.571428571,35.60171533,10.27040816,3755.31464,0.121881383,50,0.097367114,208.6285911,365.6441478,0.571428571,6,6,26,0.194444444,33,17,98,61,36,0.333333343,24,0
542,0,2,0,3,32,2,1,0.125,2,1,1,1,6,1,0,8,2,1,1,29.01333333,6.617647059,1270.588235,0.064,32,0.151111111,70.58823529,192,1,1,1,7,0.025,15,17,34,30,40,0.813953459,11,0
690,2,2,1.796611434,0.898305717,16.27119718,3.796611434,1.898305717,0.161016985,2,1.898305717,1,0.550847142,10.59322287,1,0,11.69491715,1,1,0.550847142,35.00340529,7.546681435,1989.097678,0.087907901,39.69491715,0.132657944,110.5054266,263.7237021,0.550847142,1.898305717,1.898305717,10.69491715,0.064618631,21.79661143,17.89830572,59.10169428,41.01694283,29.96611434,0.56074391,12.59322287,1
39,3,4,3,0,0,4,2,0.2,4,1,2,1,10,1,0,10,1,2,1,30.93013965,4.545454545,639.0524722,0.046863848,24,0.22,35.50291512,140.5915439,0.5,2,2,10,0.153846154,12,12,33,25,13,0,10,0
89,11,6,0,4,0,6,3,0.2,6,1,1,0.333333333,13,1,0,15,2,1,0.333333333,31.75110192,7.370689655,1724.944209,0.078009173,35,0.135672515,95.83023385,234.0275185,0.333333333,3,3,14,0.115384615,19,16,58,45,26,0.210526317,19,0
152,0,4,2,1,32,8,2,0.142857143,4,2,1,0.5,13,1,0,14,2,1,0.5,33.60410382,7.4375,1858.858259,0.083310174,36,0.134453782,103.2699033,249.9305222,0.5,4,4,14,0.043478261,21,15,72,51,46,0.702127635,15,0
663,12.63892398,4.240717348,1.879641326,37.07426122,0,4.481434695,3,0.149734781,4.240717348,1,1,0.333333333,20.63892398,1,0,20.27784796,2,1,0.333333333,34.02738175,8.029405143,2193.15971,0.091058834,39,0.124545907,121.8422061,273.1765018,0.333333333,2.240717348,2.240717348,19.63892398,0.092058452,21.12035867,17.87964133,73.35210918,55.83354387,32.91677194,0.644615514,57.35210918,1
585,1,8,11,0,17,22,5,0.2,8,2,1,0.2,30,1,0,25,1,1,0.2,36.00393977,12.97841727,6064.478943,0.155758051,60,0.077050998,336.9154968,467.2741536,0.2,11,11,27,0.11627907,44,16,139,82,43,0.40476191,25,0
108,2,6,0,8,9,6,3,0.136363636,6,1,1,0.333333333,14,1,0,22,4,1,0.333333333,43.59558824,5.298701299,1224,0.077,33,0.18872549,68,231,0.333333333,3,3,15,0.090909091,16,17,77,51,33,0.43589744,30,0
354,0,0,0,0,10,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,17.28771238,4,276.6033981,0.023050283,16,0.25,15.36685545,69.15084952,1,0,0,2,0.071428571,8,8,10,10,14,0.714285731,4,0
662,9.397468918,8.558987567,6,28.60253108,0,12.55898757,5.139746892,0.262838108,8.558987567,1,3,0.586025311,28.25772203,3.139746892,0.513974689,19.55898757,2.860253108,2.139746892,0.413974689,33.75188856,9.876407988,3286.065804,0.110970437,44.86025311,0.101322102,182.5592114,332.911311,0.609316459,6.279493784,6.279493784,25.11797513,0.179756896,27.58075932,17.27949378,101.2668384,72.72962256,28.95645649,0.591684138,48.16151865,1
848,0,0,0,0,0.118311761,0,1,0.27957794,0,0,1,1,0.881688239,1,0,3.763376477,1.118311761,1,1,25.84713791,3.148300176,259.907397,0.027256093,17.52675295,0.319846524,14.43929984,81.7682791,1,0,0,1.881688239,0.259859313,10.76337648,6.763376477,16.05350591,9.408441193,3.881688239,0.039437255,3.763376477,1
213,13,4,40,0,10,10,3,0.069767442,4,2,1,0.333333333,44,1,0,43,2,1,0.333333333,32.81081043,39.39759036,50927.95977,0.430888956,142,0.025382263,2829.331098,1292.666869,0.333333333,5,5,43,0.045454545,120,22,332,218,66,0.188679248,43,0
620,9,8,6,31,0,10,5,0.25,6,1,2,0.4,30,4,0.75,20,3,1,0.2,32.77811375,14.21052632,6619.181419,0.155264749,59,0.07037037,367.7323011,465.794248,0.8,5,5,27,0.172413793,36,23,133,105,29,0.607843161,51,1
784,2.975837532,0.024162468,1,0.024162468,5.927512596,0.024162468,1,0.166163282,0.024162468,0.012081234,1,1,2.048324936,1,0,6.024162468,8.903350128,1,1,57.89714161,3.669944776,778.383101,0.070752766,33.89126889,0.272593916,43.24350561,212.2582976,1,0.012081234,0.012081234,3.048324936,0.067203611,23.87918766,10.01208123,58.71005038,18.04832494,14.9275126,0.49637563,6.048324936,1
426,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,33.27830181,3.888888889,503.2829595,0.043138539,24,0.257142857,27.96016441,129.4156181,1,0,0,2,0.2,14,10,27,15,5,0,5,0
245,2,4,7,0,20,4,2,0.095238095,4,1,1,0.5,15,1,0,21,3,1,0.5,33.35568357,10.45783133,3647.985563,0.116276038,49,0.09562212,202.6658646,348.8281126,0.5,2,2,15,0.046511628,31,18,83,56,43,0.48780489,21,0
775,2.178373036,7.659424733,5.589186518,40.06468322,12.37291688,7.070238215,5.124305625,0.220517047,5.891865179,0.589186518,1.589186518,0.558110112,23.79990116,1,0,20.72966295,4,1.589186518,0.558110112,36.97563703,10.28174291,3806.100999,0.124522284,50.76755955,0.098120218,211.4500554,373.5668525,0.484461797,3.535119107,3.535119107,20.67559554,0.144387497,30.10813482,20.65942473,100.7620046,70.87013938,35.28095286,0.436980006,60.79434617,1
305,2,2,1,3,0,2,1,0.125,2,1,1,1,6,1,0,8,2,1,1,27.77278382,5.310344828,783.1858989,0.04916102,26,0.188311688,43.51032772,147.4830589,1,1,1,7,0.1,14,12,29,22,10,0.272727281,11,0
494,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,18.24342188,3.2,186.8126401,0.01945965,14,0.3125,10.37848,58.37895002,1,0,0,2,0.25,8,6,10,8,4,0,4,0
163,4,4,10,4,32,8,3,0.157894737,4,2,1,0.333333333,20,1,0,19,2,2,0.666666667,33.35751221,13.86448598,6412.113477,0.154161587,62,0.072126727,356.2285265,462.4847604,0.333333333,4,4,20,0.054545455,43,19,107,69,55,0.654545426,23,0
507,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,2,1,1,21.32118756,2.5,133.2574223,0.017767656,14,0.4,7.403190126,53.30296891,1,0,0,1,0.333333333,9,5,9,5,3,0.333333343,2,0
271,0,4,6,1,0,6,3,0.230769231,4,1,2,0.666666667,15,1,0,13,3,2,0.666666667,36.14483616,9.698795181,3400.022856,0.116853788,50,0.10310559,188.8901587,350.5613628,0.333333333,3,3,14,0.230769231,35,15,83,46,13,0.071428575,14,0
174,2,0,6,0,35,0,4,0.19047619,0,0,1,0.25,20,4,1,21,7,1,0.25,33.69602206,9.666666667,3148.706062,0.108576071,45,0.103448276,174.9281145,325.7282133,1,0,0,18,0.068965517,31,14,93,58,58,0.625,21,0
168,1,14,10,9,16,18,8,0.296296296,14,1,5,0.625,42,3,0.285714286,27,1,4,0.5,32.69073698,8.745454545,2500.284826,0.095298451,38,0.114345114,138.9047126,285.8953543,0.375,9,9,36,0.181818182,26,12,110,74,44,0.480769217,36,0
370,3,16,23,0,18,28,8,0.222222222,16,1,4,0.5,46,2,0.142857143,36,2,4,0.5,35.26958832,12.94797688,5912.950194,0.152223271,56,0.077232143,328.497233,456.6698141,0.25,14,14,40,0.140350877,40,16,173,112,57,0.333333343,36,0
68,12,8,11,16,1,12,4,0.235294118,8,1,2,0.5,25,3,0.666666667,17,2,3,0.75,37.12752904,11.28205128,4725.765695,0.139624896,52,0.088636364,262.5425386,418.8746866,0.75,6,6,23,0.133333333,32,20,156,110,30,0.5,33,0
834,5.899660904,4.657433511,23.12803856,3.100339096,28.85472075,4.657433511,3.77162234,0.111868247,4.657433511,1,1,0.352364805,33.65743351,1,0,32.77162234,2.557094415,1,0.352364805,36.34956138,15.85053621,9154.112231,0.192024769,68.65743351,0.063256376,508.5617906,576.0743076,0.352364805,2.328716755,2.328716755,33.65743351,0.082176294,48.44290559,20.21452793,202.6574335,132.6435838,67.52600399,0.428886591,35.87196144,1
265,0,6,8,1,1,16,4,0.16,6,2,2,0.5,23,2,0.333333333,25,2,1,0.25,36.45601602,13.55042017,6693.830796,0.164664778,65,0.07379845,371.8794887,493.9943347,0.5,8,8,21,0.153846154,43,22,119,75,26,0.074074075,26,0
295,0,0,0,0,10,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,27.46164463,3.361111111,310.2360641,0.030767213,19,0.297520661,17.23533689,92.30163891,1,0,0,2,0.071428571,11,8,18,11,14,0.714285731,4,0
179,19,6,29,0,12,8,4,0.090909091,6,1,3,0.75,46,1,0,44,3,1,0.25,32.83407999,34.5890411,39282.75122,0.378566447,127,0.028910891,2182.375068,1135.699342,0.25,4,4,44,0.053333333,101,26,292,200,75,0.214285716,44,0
125,2,4,0,6,12,4,2,0.2,4,1,1,0.5,9,1,0,10,1,1,0.5,32.27289651,4.209677419,571.9203911,0.045286161,23,0.237547893,31.77335506,135.8584837,0.5,2,2,10,0.083333333,9,14,31,29,24,0.642857134,16,0
344,8,36,20,4,0,50,18,0.285714286,30,1,11,0.611111111,87,10,0.529411765,63,2,7,0.388888889,35.46791057,15.82089552,8877.644089,0.187044703,63,0.063207547,493.2024494,561.1341075,0.555555556,25,25,73,0.253521127,40,23,268,212,71,0.059701491,67,0
359,0,2,5,0,13,2,2,0.25,2,1,2,1,7,1,0,8,2,1,0.5,27.14936635,12.5308642,4263.062939,0.113401674,47,0.079802956,236.83683,340.2050227,0.5,1,1,7,0.095238095,29,18,81,70,21,0.619047642,8,0
350,0,0,1,0,15,0,1,0.2,0,0,1,1,2,1,0,5,1,1,1,28.78863093,4.375,551.0323889,0.04198342,24,0.228571429,30.6129105,125.9502603,1,0,0,3,0.05,15,9,24,14,20,0.75,5,0
696,0.900849814,5.801699627,5.342209515,10.65779048,39.89235168,6.162039553,3.720679851,0.155721634,5.441359702,1,1,0.299015245,28.84645858,1.360339925,0.060056654,24.22492892,2.540509888,1,0.299015245,56.36587982,17.33640204,16590.99322,0.321118716,115.4957509,0.058180982,921.7218455,963.3561481,0.350492377,3.081019776,3.081019776,27.12577873,0.059230053,94.05439123,21.4413597,237.5042491,92.31444683,65.01813041,0.635718627,34.8827194,1
561,0,0,3,8,17,0,1,0.166666667,0,0,1,1,3,1,0,6,1,1,1,31.75571366,6,1143.205692,0.063511427,32,0.166666667,63.51142731,190.5342819,1,0,0,4,0.043478261,19,13,38,24,23,0.806451619,14,0
527,1,4,9,1,16,8,3,0.214285714,4,2,2,0.666666667,15,2,0.5,14,2,2,0.666666667,41.73299255,7.122093023,2116.873038,0.099075418,42,0.140408163,117.6040576,297.2262551,0.666666667,4,4,14,0.096774194,25,17,86,49,31,0.54838711,15,0
695,0.503477356,7.986090575,10.23087454,0.748261322,2.496522644,7.986090575,3.993045288,0.166781742,7.986090575,1,3.244783966,0.850347736,28.45479437,1,0,22.22391983,3.244783966,1,0.401390942,39.12115905,11.80577082,5452.796389,0.153954961,58.99304529,0.084704558,302.9331327,461.864883,0.401390942,3.993045288,3.993045288,26.46174908,0.146991907,36.50347736,22.48956793,139.0556377,89.77608017,25.22391983,0.120746405,22.97218115,1
674,1.243671756,2,3.060917939,2.121835878,0.243671756,2.487343513,1,0.098984701,2,1.243671756,1,1,8.121835878,1,0,10.12183588,2.121835878,1,1,29.85987669,6.178689261,1106.721254,0.060153937,29.3045897,0.163673154,61.48451413,180.4618108,1,1.243671756,1.243671756,9.121835878,0.088271951,16.06091794,13.24367176,41.28956871,30.85285115,11.60917939,0.180880858,12.24367176,1
484,1,0,0,0,0,0,1,0.111111111,0,0,1,1,5,1,0,9,2,1,1,31.50683513,5.391891892,915.9824067,0.05662715,29,0.185463659,50.88791148,169.8814489,1,0,0,6,0.1,19,10,37,21,10,0,9,0
537,0,8,11,15,14,8,4,0.166666667,6,1,1,0.25,26,2,0.333333333,24,2,2,0.5,34.84366546,14.4375,7262.862627,0.16768514,66,0.069264069,403.4923682,503.0554201,0.5,4,4,24,0.105263158,45,21,120,77,38,0.547169805,39,0
691,1.598573147,1.197146295,2.007134263,0,1.401426853,1.197146295,1,0.106650813,1.197146295,0.598573147,1,1,6.598573147,1,0,9.401426853,1.802853705,1,1,29.83841472,8.318465672,2064.834617,0.082738611,37.40142685,0.12021505,114.7130343,248.2158325,1,0.598573147,0.598573147,7.598573147,0.080760084,23.21141482,14.19001203,57.59143888,42.77431665,12.40142685,0.126761793,9.401426853,1
315,0,0,1,1,0,0,1,0.2,0,0,1,1,2,1,0,5,3,1,1,27.27863825,6,982.030977,0.054557277,29,0.166666667,54.5572765,163.6718295,1,0,0,3,0.2,18,11,30,20,5,0.166666672,6,0
78,2,2,2,14,0,4,1,0.125,2,2,1,1,7,1,0,8,3,1,1,34.7440464,6.204081633,1337.320197,0.071851633,34,0.161184211,74.29556647,215.5549001,1,2,2,8,0.1,19,15,49,32,10,0.636363626,22,0
100,6,10,4,29,0,16,5,0.178571429,8,2,2,0.4,28,2,0.25,28,2,1,0.2,34.01000148,12.2375,5093.215598,0.138732464,54,0.081716037,282.9564221,416.1973931,0.4,8,8,25,0.147058824,33,21,120,89,34,0.508771956,57,0
10,4,6,2,0,0,6,3,0.230769231,6,1,1,0.333333333,16,2,0.5,13,2,1,0.333333333,35.06792661,7.704918033,2081.834181,0.090065167,40,0.129787234,115.6574545,270.1955001,0.666666667,3,3,16,0.176470588,20,20,61,47,17,0,13,0
745,1,4.371465717,5.407133571,13.04306144,18.03566785,7.928664293,3.592866429,0.173996974,4.371465717,1.592866429,2.185732859,0.580361012,21.77859929,2.592866429,0.598811072,20.59286643,2.221400712,2.185732859,0.580361012,34.56171216,9.086457182,2845.438657,0.104444819,44.59286643,0.110239601,158.0799254,313.3344553,0.716072203,3.964332146,3.964332146,20.18573286,0.091487962,27,17.59286643,77.96433215,52.40713357,39.62853428,0.590378015,33.63592787,1
503,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,3,1,1,27.79474732,2.5,173.7171708,0.023162289,17,0.4,9.650953931,69.4868683,1,0,0,1,0.333333333,12,5,12,5,3,0.333333343,2,0
199,7,4,9,2,13,6,2,0.125,4,1,1,0.5,15,1,0,16,2,1,0.5,31.29729167,12.6,4968.758026,0.131448625,55,0.079365079,276.0421126,394.3458751,0.5,3,3,15,0.055555556,42,13,90,54,36,0.483870953,18,0
161,3,12,3,8,6,16,7,0.212121212,12,1,3,0.428571429,41,1,0,33,1,1,0.142857143,40.35218302,10.82278481,4726.55898,0.145574331,54,0.092397661,262.58661,436.7229934,0.142857143,8,8,37,0.166666667,30,24,158,114,42,0.297872335,41,0
717,12,14,43,0,0,10,8,0.163265306,6,1,4,0.5,61,2,0.142857143,49,3,2,0.25,38.83325131,20.48929664,16302.63681,0.265222002,88,0.04880597,905.7020448,795.6660053,0.25,5,5,55,0.131147541,67,21,327,200,61,0,49,1
485,8,0,8,0,1,0,1,0.076923077,0,0,1,1,9,1,0,13,3,1,1,30.57130126,10.92857143,3651.242812,0.111366883,47,0.091503268,202.8468229,334.1006495,1,0,0,10,0.045454545,34,13,84,54,22,0.071428575,13,0
771,2.979150704,1.702371831,1,5.107115493,14.76491972,1.702371831,1.851185915,0.179893811,1.702371831,0.425592958,1,0.716271361,9.404743662,1.425592958,0.212796479,9.851185915,2,1,0.716271361,29.68202993,7.123104375,1506.237997,0.070478924,33.72322113,0.140396719,83.67988871,211.4367715,0.858135681,0.851185915,0.851185915,9.553557746,0.074041385,19.72322113,14,45.25592958,33.10711549,27.59525634,0.666039423,14.95830141,1
249,8,12,11,0,5,12,6,0.24,12,1,1,0.166666667,29,1,0,25,1,1,0.166666667,34.89361131,8.845360825,2730.090389,0.102882194,42,0.113053613,151.6716883,308.6465825,0.166666667,6,6,29,0.157894737,26,16,97,66,38,0.166666672,25,0
390,1,2,8,0,1,6,2,0.222222222,2,3,2,1,8,1,0,9,2,1,0.5,29.83805082,5.636363636,947.9129534,0.056059368,27,0.177419355,52.66183075,168.1781046,0.5,3,3,8,0.181818182,16,11,44,31,11,0.100000001,9,0
787,0,5.295291538,2.234902821,19.41606897,0,8.825485896,2.765097179,0.186297335,5.295291538,0.88254859,1,0.411634273,13.17784013,1,0,14.64764577,2,1,0.411634273,31.06804446,6.952056226,1501.663672,0.071993594,33.11745141,0.143860621,83.42575955,215.9807817,0.411634273,4.412742948,4.412742948,14.17784013,0.186297335,18.23490282,14.88254859,52.11745141,39.76509718,14.64764577,0.524758624,34.06371474,1
95,13,10,1,1,0,14,5,0.277777778,10,1,2,0.4,23,1,0,18,4,2,0.4,44.57587039,8.348623853,3106.91678,0.124049058,50,0.11978022,172.6064878,372.1471748,0.2,7,7,22,0.161290323,28,22,109,65,31,0.052631579,19,0
792,0,0,0,0.184877455,13.04196072,0,1,0.240756127,0,0,1,1,1,1,0,4.184877455,1.184877455,1,1,26.54503601,3.28966984,287.7613907,0.029115373,18.36975491,0.304328914,15.98674393,87.34611804,1,0,0,2,0.077731618,11.18487746,7.184877455,17,10,17.22683817,0.682910956,4.36975491,1
709,0,3.337838572,0.761582959,0.476834082,27.41698653,3.337838572,2.430502245,0.1513771,3.337838572,0.238417041,1,0.795642536,11.48359194,1,0,12.81467265,1.761582959,1,0.795642536,29.76012278,6.829051313,1387.897528,0.067744619,32.33108071,0.146433224,77.10541822,203.2338572,0.795642536,1.668919286,1.668919286,12.48359194,0.083680837,18.8079148,13.52316592,47.19884306,35.86776235,40.23165918,0.626926898,13.29150674,1
103,27,16,0,28,0,18,8,0.235294118,16,1,1,0.125,51,7,0.857142857,34,2,1,0.125,35.97459047,8.444444444,2565.299192,0.10126181,38,0.118421053,142.5166218,303.7854306,0.875,9,9,45,0.131147541,19,19,135,120,61,0.45161289,62,0
